source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,page_id,url
Mark Curran for U.S. Senate,,2020-02-24 13:30:04,Theresa RabornforCongress is one of my proudest endorsements. She is fearless and has uncompromising integrity. She is running for Congress against Robin Kelly in Illinois 2nd Congressional District. She is concerned about who is the nominee for US Senate.,137,127,0,6,3,0,1,28,2718326731719581,curranforsenate,/story.php?story_fbid=2718326731719581&id=1544233135795619
Mark Curran for U.S. Senate,,2020-02-24 11:21:23,"ICYMI: The Daily Herald has endorsed my campaign stating, ""He was an able sheriff. He expresses himself with blunt, straight talk. He's got an independent streak that is vital in this age of unduly partisan politics.""",247,225,1,20,1,0,0,10,2718219781730276,curranforsenate,/story.php?story_fbid=2718219781730276&id=1544233135795619
Mark Curran for U.S. Senate,,2020-02-23 20:45:44,"Why am I running? It's simple, I am running to defend our country from the erosion of liberty.",431,384,0,43,4,0,0,17,2717598201792434,curranforsenate,/story.php?story_fbid=2717598201792434&id=1544233135795619
Mark Curran for U.S. Senate,,2020-02-23 19:07:23,"At Ascension, Irene’s Church, Pre-Lenten dance with my girl.",87,81,0,6,0,0,0,3,2717598331792421,curranforsenate,/story.php?story_fbid=2717598331792421&id=1544233135795619
Mark Curran for U.S. Senate,,2020-02-23 18:30:24,"☑️Proven fiscal conservative & good steward of taxpayer dollars ☑️Only candidate endorsed by Pro-Life Leaders ☑️Proven defender of Second Amendment ☑️Only candidate with prior electoral experience ☑️Candidate with most endorsements in the race (51) If you want to Defeat Durbin, then on March 17th Vote Mark Curran -> electcurran.com/donate",75,74,0,0,1,0,0,3,2717578218461099,curranforsenate,/story.php?story_fbid=2717578218461099&id=1544233135795619
Mark Curran for U.S. Senate,,2020-02-23 13:53:34,"Join us for an amazing night with former Sheriff David Clarke, former FBI Agent and author of Operation Greylord Terry Hake, and American Hero & Medal of Honor Recipient Allen J. Lynch. Get your tickets now through Eventbrite!",35,34,0,1,0,0,0,0,2717410898477831,curranforsenate,/story.php?story_fbid=2717410898477831&id=1544233135795619
Mark Curran for U.S. Senate,,2020-02-23 11:20:34,"Barrington Township Republican Organization has endorsed Mark Curran for U.S. Senate in the Republican Primary with 100% of the vote In responding to the endorsement, former Lake County Sheriff Mark Curran said, ""I'm once again grateful to have the endorsement of another Republican organization. The men and women of BTRO hold themselves to a high standard and expect the same from the candidates seeking their endorsement. I'm truly honored."" On March 17th, Republicans have one clear choice when it comes to the candidate best qualified to defeat Dick Durbin and that's Mark Curran.",74,67,1,5,1,0,0,3,2717295365156051,curranforsenate,/story.php?story_fbid=2717295365156051&id=1544233135795619
Mark Curran for U.S. Senate,,2020-02-22 17:34:07,It was great to see Poplar Grove Village President Owen Costanza last night at the Boone County Lincoln Day Dinner! Every day I'm out there making the case as to why I'm the ONLY candidate capable of defeating Dick Durbin.,101,96,1,3,1,0,0,3,2716625058556415,curranforsenate,/story.php?story_fbid=2716625058556415&id=1544233135795619
"Mark Curran for U.S. Senate,Mark Curran,Mark Curran for U.S. Senate","Mark Curran,Mark Curran for U.S. Senate",2020-02-22 10:30:19,"I had a great time in DuPage County last night! Have you requested a sing yet? Fill out the form at electcurran.com!My friend State Senator John Curran, Jack Dorgan and Former Lake County Clerk Willard Helander making sure the Irish behave. Winning!",117,110,1,6,0,0,0,3,2716305865255001,curranforsenate,/story.php?story_fbid=2716305865255001&id=1544233135795619
Mark Curran for U.S. Senate,,2020-02-21 19:15:52,"ICYMI: Illinois Family Action PAC has endorsed my primary campaign for US Senate, stating ""we are delighted to endorse Mark Curran, a strong supporter of traditional marriage, an advocate for the sanctity of life with no exceptions, and a strong defender of religious liberty.""",64,57,2,4,1,0,0,1,2715617188657202,curranforsenate,/story.php?story_fbid=2715617188657202&id=1544233135795619
Mark Curran for U.S. Senate,,2020-02-21 18:00:48,"“I would rather be exposed to the inconveniences attending too much liberty than to those attending too small a degree of it.” - Thomas Jefferson As your next senator, I will defend your liberty. With your help, we can win on March 17th -> electcurran.com/donate",41,39,1,1,0,0,0,0,2715595291992725,curranforsenate,/story.php?story_fbid=2715595291992725&id=1544233135795619
